metro_fips,metro_name,county_fips,county_name,county_population,metro_population,rank
10780,"Alexandria, LA",22059,"LaSalle Parish, Louisiana",14930,194982,256
10780,"Alexandria, LA",22079,"Rapides Parish, Louisiana",132080,194982,256
10780,"Alexandria, LA",22003,"Allen Parish, Louisiana",25667,194982,256
27340,"Jacksonville, NC",37133,"Onslow County, North Carolina",192685,192685,257
31260,"Lufkin, TX",48005,"Angelina County, Texas",87700,191574,258
31260,"Lufkin, TX",48457,"Tyler County, Texas",21456,191574,258
31260,"Lufkin, TX",48373,"Polk County, Texas",46974,191574,258
31260,"Lufkin, TX",48241,"Jasper County, Texas",35444,191574,258
48140,"Wausau, WI",55119,"Taylor County, Wisconsin",20344,190150,259
48140,"Wausau, WI",55073,"Marathon County, Wisconsin",135293,190150,259
48140,"Wausau, WI",55019,"Clark County, Wisconsin",34513,190150,259
22520,"Florence-Muscle Shoals, AL",01033,"Colbert County, Alabama",54435,189551,260
22520,"Florence-Muscle Shoals, AL",47181,"Wayne County, Tennessee",16713,189551,260
22520,"Florence-Muscle Shoals, AL",01077,"Lauderdale County, Alabama",92590,189551,260
22520,"Florence-Muscle Shoals, AL",47071,"Hardin County, Tennessee",25813,189551,260
14010,"Bloomington, IL",17113,"McLean County, Illinois",173231,189407,261
14010,"Bloomington, IL",17039,"De Witt County, Illinois",16176,189407,261
32940,"Meridian, MS",28069,"Kemper County, Mississippi",10082,188912,262
32940,"Meridian, MS",28101,"Newton County, Mississippi",21437,188912,262
32940,"Meridian, MS",28023,"Clarke County, Mississippi",16089,188912,262
32940,"Meridian, MS",01023,"Choctaw County, Alabama",13188,188912,262
32940,"Meridian, MS",28153,"Wayne County, Mississippi",20458,188912,262
32940,"Meridian, MS",28099,"Neshoba County, Mississippi",29437,188912,262
32940,"Meridian, MS",28075,"Lauderdale County, Mississippi",78221,188912,262
36780,"Oshkosh-Neenah, WI",55047,"Green Lake County, Wisconsin",18745,188285,263
36780,"Oshkosh-Neenah, WI",55139,"Winnebago County, Wisconsin",169540,188285,263
11640,"Arecibo, PR",72115,"Quebradillas Municipio, Puerto Rico",24548,188012,264
11640,"Arecibo, PR",72065,"Hatillo Municipio, Puerto Rico",40978,188012,264
11640,"Arecibo, PR",72013,"Arecibo Municipio, Puerto Rico",89550,188012,264
11640,"Arecibo, PR",72027,"Camuy Municipio, Puerto Rico",32936,188012,264
10180,"Abilene, TX",48433,"Stonewall County, Texas",1084,187660,265
10180,"Abilene, TX",48083,"Coleman County, Texas",8422,187660,265
10180,"Abilene, TX",48417,"Shackelford County, Texas",3348,187660,265
10180,"Abilene, TX",48253,"Jones County, Texas",19969,187660,265
10180,"Abilene, TX",48207,"Haskell County, Texas",5806,187660,265
10180,"Abilene, TX",48059,"Callahan County, Texas",13660,187660,265
10180,"Abilene, TX",48441,"Taylor County, Texas",135371,187660,265
10500,"Albany, GA",13273,"Terrell County, Georgia",8978,186401,266
10500,"Albany, GA",13037,"Calhoun County, Georgia",6503,186401,266
10500,"Albany, GA",13099,"Early County, Georgia",10405,186401,266
10500,"Albany, GA",13095,"Dougherty County, Georgia",91522,186401,266
10500,"Albany, GA",13307,"Webster County, Georgia",2627,186401,266
10500,"Albany, GA",13321,"Worth County, Georgia",20809,186401,266
10500,"Albany, GA",13243,"Randolph County, Georgia",7206,186401,266
10500,"Albany, GA",13201,"Miller County, Georgia",5884,186401,266
10500,"Albany, GA",13007,"Baker County, Georgia",3251,186401,266
10500,"Albany, GA",13177,"Lee County, Georgia",29216,186401,266
45860,"Torrington, CT",09005,"Litchfield County, Connecticut",184454,184454,267
37620,"Parkersburg-Vienna, WV",54035,"Jackson County, West Virginia",29123,183503,268
37620,"Parkersburg-Vienna, WV",54107,"Wood County, West Virginia",86016,183503,268
37620,"Parkersburg-Vienna, WV",54073,"Pleasants County, West Virginia",7527,183503,268
37620,"Parkersburg-Vienna, WV",54087,"Roane County, West Virginia",14348,183503,268
37620,"Parkersburg-Vienna, WV",54105,"Wirt County, West Virginia",5800,183503,268
37620,"Parkersburg-Vienna, WV",54085,"Ritchie County, West Virginia",10005,183503,268
37620,"Parkersburg-Vienna, WV",39105,"Meigs County, Ohio",23234,183503,268
37620,"Parkersburg-Vienna, WV",54013,"Calhoun County, West Virginia",7450,183503,268
36220,"Odessa, TX",48103,"Crane County, Texas",4836,183430,269
36220,"Odessa, TX",48461,"Upton County, Texas",3575,183430,269
36220,"Odessa, TX",48495,"Winkler County, Texas",7777,183430,269
36220,"Odessa, TX",48135,"Ector County, Texas",155744,183430,269
36220,"Odessa, TX",48475,"Ward County, Texas",11498,183430,269
27180,"Jackson, TN",47023,"Chester County, Tennessee",17097,183372,270
27180,"Jackson, TN",47077,"Henderson County, Tennessee",27889,183372,270
27180,"Jackson, TN",47109,"McNairy County, Tennessee",25945,183372,270
27180,"Jackson, TN",47033,"Crockett County, Tennessee",14554,183372,270
27180,"Jackson, TN",47113,"Madison County, Tennessee",97887,183372,270
26980,"Iowa City, IA",19103,"Johnson County, Iowa",144425,182751,271
26980,"Iowa City, IA",19095,"Iowa County, Iowa",16231,182751,271
26980,"Iowa City, IA",19183,"Washington County, Iowa",22095,182751,271
28740,"Kingston, NY",36111,"Ulster County, New York",180129,180129,272
20740,"Eau Claire, WI",55035,"Eau Claire County, Wisconsin",102388,180044,273
20740,"Eau Claire, WI",55017,"Chippewa County, Wisconsin",63445,180044,273
20740,"Eau Claire, WI",55107,"Rusk County, Wisconsin",14211,180044,273
20940,"El Centro, CA",06025,"Imperial County, California",179957,179957,274
30940,"London, KY",21051,"Clay County, Kentucky",20866,179784,275
30940,"London, KY",21235,"Whitley County, Kentucky",36027,179784,275
30940,"London, KY",47025,"Claiborne County, Tennessee",31566,179784,275
30940,"London, KY",21121,"Knox County, Kentucky",31424,179784,275
30940,"London, KY",21125,"Laurel County, Kentucky",59901,179784,275
25620,"Hattiesburg, MS",28073,"Lamar County, Mississippi",60517,179210,276
25620,"Hattiesburg, MS",28111,"Perry County, Mississippi",12047,179210,276
25620,"Hattiesburg, MS",28035,"Forrest County, Mississippi",75835,179210,276
25620,"Hattiesburg, MS",28031,"Covington County, Mississippi",19172,179210,276
25620,"Hattiesburg, MS",28065,"Jefferson Davis County, Mississippi",11639,179210,276
49020,"Winchester, VA-WV",54031,"Hardy County, West Virginia",13812,177707,277
49020,"Winchester, VA-WV",54027,"Hampshire County, West Virginia",23412,177707,277
49020,"Winchester, VA-WV",51840,"Winchester city, Virginia",27516,177707,277
49020,"Winchester, VA-WV",54023,"Grant County, West Virginia",11673,177707,277
49020,"Winchester, VA-WV",54065,"Morgan County, West Virginia",17510,177707,277
49020,"Winchester, VA-WV",51069,"Frederick County, Virginia",83784,177707,277
27900,"Joplin, MO",29145,"Newton County, Missouri",58237,176759,278
27900,"Joplin, MO",29097,"Jasper County, Missouri",118522,176759,278
24780,"Greenville, NC",37147,"Pitt County, North Carolina",176484,176484,279
13460,"Bend-Redmond, OR",41017,"Deschutes County, Oregon",175321,175321,280
17860,"Columbia, MO",29019,"Boone County, Missouri",174589,174589,281
42860,"Seneca, SC",13119,"Franklin County, Georgia",22328,174303,282
42860,"Seneca, SC",13147,"Hart County, Georgia",25535,174303,282
42860,"Seneca, SC",37113,"Macon County, North Carolina",34160,174303,282
42860,"Seneca, SC",45073,"Oconee County, South Carolina",75926,174303,282
42860,"Seneca, SC",13241,"Rabun County, Georgia",16354,174303,282
46660,"Valdosta, GA",13003,"Atkinson County, Georgia",8313,173308,283
46660,"Valdosta, GA",13101,"Echols County, Georgia",4011,173308,283
46660,"Valdosta, GA",12047,"Hamilton County, Florida",14238,173308,283
46660,"Valdosta, GA",13065,"Clinch County, Georgia",6788,173308,283
46660,"Valdosta, GA",13185,"Lowndes County, Georgia",113941,173308,283
46660,"Valdosta, GA",13173,"Lanier County, Georgia",10388,173308,283
46660,"Valdosta, GA",13027,"Brooks County, Georgia",15629,173308,283
39460,"Punta Gorda, FL",12015,"Charlotte County, Florida",173236,173236,284
20100,"Dover, DE",10001,"Kent County, Delaware",173145,173145,285
49700,"Yuba City, CA",06115,"Yuba County, California",74644,170227,286
49700,"Yuba City, CA",06101,"Sutter County, California",95583,170227,286
14540,"Bowling Green, KY",21003,"Allen County, Kentucky",20628,169250,287
14540,"Bowling Green, KY",21061,"Edmonson County, Kentucky",12063,169250,287
14540,"Bowling Green, KY",21031,"Butler County, Kentucky",12735,169250,287
14540,"Bowling Green, KY",21227,"Warren County, Kentucky",123824,169250,287
41100,"St. George, UT",49025,"Kane County, Utah",7246,168026,288
41100,"St. George, UT",49053,"Washington County, Utah",155577,168026,288
41100,"St. George, UT",32017,"Lincoln County, Nevada",5203,168026,288
20700,"East Stroudsburg, PA",42089,"Monroe County, Pennsylvania",167306,167306,289
13720,"Big Stone Gap, VA",51027,"Buchanan County, Virginia",22611,165971,290
13720,"Big Stone Gap, VA",21195,"Pike County, Kentucky",61586,165971,290
13720,"Big Stone Gap, VA",51051,"Dickenson County, Virginia",15181,165971,290
13720,"Big Stone Gap, VA",51720,"Norton city, Virginia",4043,165971,290
13720,"Big Stone Gap, VA",51195,"Wise County, Virginia",39539,165971,290
13720,"Big Stone Gap, VA",21133,"Letcher County, Kentucky",23011,165971,290
33260,"Midland, TX",48317,"Martin County, Texas",5547,165430,291
33260,"Midland, TX",48329,"Midland County, Texas",159883,165430,291
14020,"Bloomington, IN",18119,"Owen County, Indiana",20957,165393,292
14020,"Bloomington, IN",18105,"Monroe County, Indiana",144436,165393,292
41140,"St. Joseph, MO-KS",20043,"Doniphan County, Kansas",7790,164405,293
41140,"St. Joseph, MO-KS",29021,"Buchanan County, Missouri",89425,164405,293
41140,"St. Joseph, MO-KS",29003,"Andrew County, Missouri",17358,164405,293
41140,"St. Joseph, MO-KS",20013,"Brown County, Kansas",9736,164405,293
41140,"St. Joseph, MO-KS",29087,"Holt County, Missouri",4499,164405,293
41140,"St. Joseph, MO-KS",29075,"Gentry County, Missouri",6688,164405,293
41140,"St. Joseph, MO-KS",29061,"Daviess County, Missouri",8300,164405,293
41140,"St. Joseph, MO-KS",31147,"Richardson County, Nebraska",8045,164405,293
41140,"St. Joseph, MO-KS",29063,"DeKalb County, Missouri",12564,164405,293
27980,"Kahului-Wailuku-Lahaina, HI",15005,"Kalawao County, Hawaii",86,164180,294
27980,"Kahului-Wailuku-Lahaina, HI",15009,"Maui County, Hawaii",164094,164180,294
36700,"Orangeburg, SC",45009,"Bamberg County, South Carolina",14842,163327,295
36700,"Orangeburg, SC",45075,"Orangeburg County, South Carolina",89116,163327,295
36700,"Orangeburg, SC",45029,"Colleton County, South Carolina",37581,163327,295
36700,"Orangeburg, SC",45011,"Barnwell County, South Carolina",21788,163327,295
47020,"Victoria, TX",48391,"Refugio County, Texas",7293,161410,296
47020,"Victoria, TX",48123,"DeWitt County, Texas",20474,161410,296
47020,"Victoria, TX",48469,"Victoria County, Texas",91518,161410,296
47020,"Victoria, TX",48239,"Jackson County, Texas",14756,161410,296
47020,"Victoria, TX",48285,"Lavaca County, Texas",19859,161410,296
47020,"Victoria, TX",48175,"Goliad County, Texas",7510,161410,296
34060,"Morgantown, WV",54061,"Monongalia County, West Virginia",103715,161300,297
34060,"Morgantown, WV",54077,"Preston County, West Virginia",33760,161300,297
34060,"Morgantown, WV",54001,"Barbour County, West Virginia",16790,161300,297
34060,"Morgantown, WV",54093,"Tucker County, West Virginia",7035,161300,297
38220,"Pine Bluff, AR",05001,"Arkansas County, Arkansas",18352,161235,298
38220,"Pine Bluff, AR",05069,"Jefferson County, Arkansas",71373,161235,298
38220,"Pine Bluff, AR",05079,"Lincoln County, Arkansas",13885,161235,298
38220,"Pine Bluff, AR",05041,"Desha County, Arkansas",12094,161235,298
38220,"Pine Bluff, AR",05039,"Dallas County, Arkansas",7585,161235,298
38220,"Pine Bluff, AR",05025,"Cleveland County, Arkansas",8332,161235,298
38220,"Pine Bluff, AR",05011,"Bradley County, Arkansas",10994,161235,298
38220,"Pine Bluff, AR",05043,"Drew County, Arkansas",18620,161235,298
27500,"Janesville-Beloit, WI",55105,"Rock County, Wisconsin",161226,161226,299
44300,"State College, PA",42027,"Centre County, Pennsylvania",160646,160646,300
49300,"Wooster, OH",39169,"Wayne County, Ohio",115915,159723,301
49300,"Wooster, OH",39075,"Holmes County, Ohio",43808,159723,301
44940,"Sumter, SC",45085,"Sumter County, South Carolina",107379,159432,302
44940,"Sumter, SC",45061,"Lee County, South Carolina",17897,159432,302
44940,"Sumter, SC",45027,"Clarendon County, South Carolina",34156,159432,302
27100,"Jackson, MI",26075,"Jackson County, Michigan",158989,158989,303
15500,"Burlington, NC",37001,"Alamance County, North Carolina",157844,157844,304
24220,"Grand Forks, ND-MN",38099,"Walsh County, North Dakota",10920,157520,305
24220,"Grand Forks, ND-MN",38035,"Grand Forks County, North Dakota",70130,157520,305
24220,"Grand Forks, ND-MN",27089,"Marshall County, Minnesota",9397,157520,305
24220,"Grand Forks, ND-MN",38063,"Nelson County, North Dakota",2971,157520,305
24220,"Grand Forks, ND-MN",27113,"Pennington County, Minnesota",14197,157520,305
24220,"Grand Forks, ND-MN",27087,"Mahnomen County, Minnesota",5500,157520,305
24220,"Grand Forks, ND-MN",27125,"Red Lake County, Minnesota",4017,157520,305
24220,"Grand Forks, ND-MN",27029,"Clearwater County, Minnesota",8824,157520,305
24220,"Grand Forks, ND-MN",27119,"Polk County, Minnesota",31564,157520,305
48300,"Wenatchee, WA",53047,"Okanogan County, Washington",41377,157100,306
48300,"Wenatchee, WA",53007,"Chelan County, Washington",75138,157100,306
48300,"Wenatchee, WA",53017,"Douglas County, Washington",40585,157100,306
12220,"Auburn-Opelika, AL",01081,"Lee County, Alabama",156597,156597,307
47220,"Vineland-Bridgeton, NJ",34011,"Cumberland County, New Jersey",154952,154952,308
35660,"Niles-Benton Harbor, MI",26021,"Berrien County, Michigan",154948,154948,309
31460,"Madera, CA",06039,"Madera County, California",154440,154440,310
43740,"Somerset, PA",42009,"Bedford County, Pennsylvania",48891,154026,311
43740,"Somerset, PA",24023,"Garrett County, Maryland",29516,154026,311
43740,"Somerset, PA",42111,"Somerset County, Pennsylvania",75619,154026,311
45140,"Tahlequah, OK",40001,"Adair County, Oklahoma",22136,153347,312
45140,"Tahlequah, OK",40097,"Mayes County, Oklahoma",40929,153347,312
45140,"Tahlequah, OK",40041,"Delaware County, Oklahoma",41878,153347,312
45140,"Tahlequah, OK",40021,"Cherokee County, Oklahoma",48404,153347,312
16540,"Chambersburg-Waynesboro, PA",42055,"Franklin County, Pennsylvania",153003,153003,313
19460,"Decatur, AL",01079,"Lawrence County, Alabama",33288,152445,314
19460,"Decatur, AL",01103,"Morgan County, Alabama",119157,152445,314
13020,"Bay City, MI",26063,"Huron County, Michigan",31750,152338,315
13020,"Bay City, MI",26017,"Bay County, Michigan",105350,152338,315
13020,"Bay City, MI",26011,"Arenac County, Michigan",15238,152338,315
43300,"Sherman-Denison, TX",40095,"Marshall County, Oklahoma",16226,152215,316
43300,"Sherman-Denison, TX",48181,"Grayson County, Texas",126146,152215,316
43300,"Sherman-Denison, TX",40085,"Love County, Oklahoma",9843,152215,316
42140,"Santa Fe, NM",35033,"Mora County, New Mexico",4605,152119,317
42140,"Santa Fe, NM",35049,"Santa Fe County, New Mexico",147514,152119,317
27620,"Jefferson City, MO",29051,"Cole County, Missouri",76749,151056,318
27620,"Jefferson City, MO",29151,"Osage County, Missouri",13610,151056,318
27620,"Jefferson City, MO",29135,"Moniteau County, Missouri",15904,151056,318
27620,"Jefferson City, MO",29027,"Callaway County, Missouri",44793,151056,318
47180,"Vincennes, IN",17185,"Wabash County, Illinois",11568,151029,319
47180,"Vincennes, IN",17033,"Crawford County, Illinois",19214,151029,319
47180,"Vincennes, IN",18051,"Gibson County, Indiana",33596,151029,319
47180,"Vincennes, IN",18055,"Greene County, Indiana",32431,151029,319
47180,"Vincennes, IN",18083,"Knox County, Indiana",37763,151029,319
47180,"Vincennes, IN",17101,"Lawrence County, Illinois",16457,151029,319
16060,"Carbondale-Marion, IL",17199,"Williamson County, Illinois",67477,151022,320
16060,"Carbondale-Marion, IL",17165,"Saline County, Illinois",24430,151022,320
16060,"Carbondale-Marion, IL",17077,"Jackson County, Illinois",59115,151022,320
42380,"Sayre, PA",42117,"Tioga County, Pennsylvania",41550,151004,321
42380,"Sayre, PA",42015,"Bradford County, Pennsylvania",61546,151004,321
42380,"Sayre, PA",42113,"Sullivan County, Pennsylvania",6192,151004,321
42380,"Sayre, PA",42115,"Susquehanna County, Pennsylvania",41716,151004,321
36860,"Ottawa-Peru, IL",17011,"Bureau County, Illinois",33619,150541,322
36860,"Ottawa-Peru, IL",17155,"Putnam County, Illinois",5771,150541,322
36860,"Ottawa-Peru, IL",17099,"LaSalle County, Illinois",111151,150541,322
25260,"Hanford-Corcoran, CA",06031,"Kings County, California",150183,150183,323
40080,"Richmond-Berea, KY",21151,"Madison County, Kentucky",88376,150168,324
40080,"Richmond-Berea, KY",21065,"Estill County, Kentucky",14382,150168,324
40080,"Richmond-Berea, KY",21109,"Jackson County, Kentucky",13369,150168,324
40080,"Richmond-Berea, KY",21203,"Rockcastle County, Kentucky",16815,150168,324
40080,"Richmond-Berea, KY",21079,"Garrard County, Kentucky",17226,150168,324
17660,"Coeur d'Alene, ID",16055,"Kootenai County, Idaho",150128,150128,325
41660,"San Angelo, TX",48327,"Menard County, Texas",2123,149815,326
41660,"San Angelo, TX",48413,"Schleicher County, Texas",3122,149815,326
41660,"San Angelo, TX",48383,"Reagan County, Texas",3735,149815,326
41660,"San Angelo, TX",48431,"Sterling County, Texas",1139,149815,326
41660,"San Angelo, TX",48235,"Irion County, Texas",1592,149815,326
41660,"San Angelo, TX",48095,"Concho County, Texas",3858,149815,326
41660,"San Angelo, TX",48081,"Coke County, Texas",3238,149815,326
41660,"San Angelo, TX",48399,"Runnels County, Texas",10266,149815,326
41660,"San Angelo, TX",48105,"Crockett County, Texas",3836,149815,326
41660,"San Angelo, TX",48451,"Tom Green County, Texas",116906,149815,326
33780,"Monroe, MI",26115,"Monroe County, Michigan",149619,149619,327
34620,"Muncie, IN",18035,"Delaware County, Indiana",115938,149259,328
34620,"Muncie, IN",18075,"Jay County, Indiana",21107,149259,328
34620,"Muncie, IN",18009,"Blackford County, Indiana",12214,149259,328
24300,"Grand Junction, CO",08077,"Mesa County, Colorado",148798,148798,329
26820,"Idaho Falls, ID",16051,"Jefferson County, Idaho",27410,148182,330
26820,"Idaho Falls, ID",16019,"Bonneville County, Idaho",110404,148182,330
26820,"Idaho Falls, ID",16023,"Butte County, Idaho",2613,148182,330
26820,"Idaho Falls, ID",16059,"Lemhi County, Idaho",7755,148182,330
40580,"Rocky Mount, NC",37065,"Edgecombe County, North Carolina",54032,148157,331
40580,"Rocky Mount, NC",37127,"Nash County, North Carolina",94125,148157,331
42680,"Sebastian-Vero Beach, FL",12061,"Indian River County, Florida",147981,147981,332
18180,"Concord, NH",33013,"Merrimack County, New Hampshire",147958,147958,333
17420,"Cleveland, TN",37039,"Cherokee County, North Carolina",27463,147851,334
17420,"Cleveland, TN",47011,"Bradley County, Tennessee",103666,147851,334
17420,"Cleveland, TN",47139,"Polk County, Tennessee",16722,147851,334
37140,"Paducah, KY-IL",17151,"Pope County, Illinois",4360,146742,335
37140,"Paducah, KY-IL",21055,"Crittenden County, Kentucky",9154,146742,335
37140,"Paducah, KY-IL",17069,"Hardin County, Illinois",4161,146742,335
37140,"Paducah, KY-IL",17127,"Massac County, Illinois",14594,146742,335
37140,"Paducah, KY-IL",21039,"Carlisle County, Kentucky",4890,146742,335
37140,"Paducah, KY-IL",17087,"Johnson County, Illinois",12899,146742,335
37140,"Paducah, KY-IL",21145,"McCracken County, Kentucky",65285,146742,335
37140,"Paducah, KY-IL",21143,"Lyon County, Kentucky",8268,146742,335
37140,"Paducah, KY-IL",21007,"Ballard County, Kentucky",8152,146742,335
37140,"Paducah, KY-IL",17153,"Pulaski County, Illinois",5691,146742,335
37140,"Paducah, KY-IL",21139,"Livingston County, Kentucky",9288,146742,335
39020,"Portsmouth, OH",39145,"Scioto County, Ohio",76871,146653,336
39020,"Portsmouth, OH",39131,"Pike County, Ohio",28291,146653,336
39020,"Portsmouth, OH",39001,"Adams County, Ohio",27926,146653,336
39020,"Portsmouth, OH",21135,"Lewis County, Kentucky",13565,146653,336
40460,"Rockingham, NC",37153,"Richmond County, North Carolina",45447,144550,337
40460,"Rockingham, NC",37007,"Anson County, North Carolina",25531,144550,337
40460,"Rockingham, NC",37123,"Montgomery County, North Carolina",27445,144550,337
40460,"Rockingham, NC",45025,"Chesterfield County, South Carolina",46127,144550,337
39060,"Pottsville, PA",42107,"Schuylkill County, Pennsylvania",144287,144287,338
19140,"Dalton, GA",13213,"Murray County, Georgia",39444,143407,339
19140,"Dalton, GA",13313,"Whitfield County, Georgia",103963,143407,339
38420,"Platteville, WI",55065,"Lafayette County, Wisconsin",16755,142193,340
38420,"Platteville, WI",19043,"Clayton County, Iowa",17711,142193,340
38420,"Platteville, WI",17085,"Jo Daviess County, Illinois",22046,142193,340
38420,"Platteville, WI",55023,"Crawford County, Wisconsin",16313,142193,340
38420,"Platteville, WI",55103,"Richland County, Wisconsin",17626,142193,340
38420,"Platteville, WI",55043,"Grant County, Wisconsin",51742,142193,340
43100,"Sheboygan, WI",55117,"Sheboygan County, Wisconsin",115094,141411,341
43100,"Sheboygan, WI",26127,"Oceana County, Michigan",26317,141411,341
26140,"Homosassa Springs, FL",12017,"Citrus County, Florida",141373,141373,342
34900,"Napa, CA",06055,"Napa County, California",141005,141005,343
40260,"Roanoke Rapids, NC",37131,"Northampton County, North Carolina",20426,140128,344
40260,"Roanoke Rapids, NC",37083,"Halifax County, North Carolina",52300,140128,344
40260,"Roanoke Rapids, NC",37091,"Hertford County, North Carolina",24262,140128,344
40260,"Roanoke Rapids, NC",37015,"Bertie County, North Carolina",19913,140128,344
40260,"Roanoke Rapids, NC",37117,"Martin County, North Carolina",23227,140128,344
33220,"Midland, MI",26035,"Clare County, Michigan",30597,139410,345
33220,"Midland, MI",26051,"Gladwin County, Michigan",25324,139410,345
33220,"Midland, MI",26111,"Midland County, Michigan",83489,139410,345
30860,"Logan, UT-ID",49005,"Cache County, Utah",120288,139350,346
30860,"Logan, UT-ID",16041,"Franklin County, Idaho",13120,139350,346
30860,"Logan, UT-ID",16007,"Bear Lake County, Idaho",5942,139350,346
28100,"Kankakee, IL",17075,"Iroquois County, Illinois",28457,139258,347
28100,"Kankakee, IL",17091,"Kankakee County, Illinois",110801,139258,347
22380,"Flagstaff, AZ",04005,"Coconino County, Arizona",138639,138639,348
13900,"Bismarck, ND",38085,"Sioux County, North Dakota",4420,138607,349
13900,"Bismarck, ND",38015,"Burleigh County, North Dakota",92372,138607,349
13900,"Bismarck, ND",38029,"Emmons County, North Dakota",3389,138607,349
13900,"Bismarck, ND",38001,"Adams County, North Dakota",2368,138607,349
13900,"Bismarck, ND",38065,"Oliver County, North Dakota",1822,138607,349
13900,"Bismarck, ND",38059,"Morton County, North Dakota",30059,138607,349
13900,"Bismarck, ND",46031,"Corson County, South Dakota",4177,138607,349
34580,"Mount Vernon-Anacortes, WA",53055,"San Juan County, Washington",16221,137946,350
34580,"Mount Vernon-Anacortes, WA",53057,"Skagit County, Washington",121725,137946,350
30140,"Lebanon, PA",42075,"Lebanon County, Pennsylvania",137616,137616,351
30340,"Lewiston-Auburn, ME",23001,"Androscoggin County, Maine",107317,137494,352
30340,"Lewiston-Auburn, ME",23007,"Franklin County, Maine",30177,137494,352
42620,"Searcy, AR",05023,"Cleburne County, Arkansas",25361,136568,353
42620,"Searcy, AR",05067,"Jackson County, Arkansas",17429,136568,353
42620,"Searcy, AR",05147,"Woodruff County, Arkansas",6763,136568,353
42620,"Searcy, AR",05145,"White County, Arkansas",78706,136568,353
42620,"Searcy, AR",05117,"Prairie County, Arkansas",8309,136568,353
41900,"San Germán, PR",72121,"Sabana Grande Municipio, Puerto Rico",23610,136346,354
41900,"San Germán, PR",72093,"Maricao Municipio, Puerto Rico",6180,136346,354
41900,"San Germán, PR",72023,"Cabo Rojo Municipio, Puerto Rico",49726,136346,354
41900,"San Germán, PR",72125,"San Germán Municipio, Puerto Rico",32937,136346,354
41900,"San Germán, PR",72079,"Lajas Municipio, Puerto Rico",23893,136346,354
43700,"Somerset, KY",21231,"Wayne County, Kentucky",20692,135950,355
43700,"Somerset, KY",21199,"Pulaski County, Kentucky",63974,135950,355
43700,"Somerset, KY",21147,"McCreary County, Kentucky",17748,135950,355
43700,"Somerset, KY",21045,"Casey County, Kentucky",15805,135950,355
43700,"Somerset, KY",21207,"Russell County, Kentucky",17731,135950,355
27780,"Johnstown, PA",42021,"Cambria County, Pennsylvania",135871,135871,356
48260,"Weirton-Steubenville, WV-OH",54029,"Hancock County, West Virginia",29921,135734,357
48260,"Weirton-Steubenville, WV-OH",39067,"Harrison County, Ohio",15397,135734,357
48260,"Weirton-Steubenville, WV-OH",39081,"Jefferson County, Ohio",67349,135734,357
48260,"Weirton-Steubenville, WV-OH",54009,"Brooke County, West Virginia",23067,135734,357
44220,"Springfield, OH",39023,"Clark County, Ohio",135520,135520,358
21700,"Eureka-Arcata-Fortuna, CA",06023,"Humboldt County, California",135490,135490,359
12980,"Battle Creek, MI",26025,"Calhoun County, Michigan",134327,134327,360
40620,"Rolla, MO",29125,"Maries County, Missouri",8959,134268,361
40620,"Rolla, MO",29073,"Gasconade County, Missouri",14769,134268,361
40620,"Rolla, MO",29055,"Crawford County, Missouri",24387,134268,361
40620,"Rolla, MO",29161,"Phelps County, Missouri",44873,134268,361
40620,"Rolla, MO",29215,"Texas County, Missouri",25714,134268,361
40620,"Rolla, MO",29065,"Dent County, Missouri",15566,134268,361
31300,"Lumberton, NC",37155,"Robeson County, North Carolina",134187,134187,362
44420,"Staunton-Waynesboro, VA",51820,"Waynesboro city, Virginia",21620,134092,363
44420,"Staunton-Waynesboro, VA",51017,"Bath County, Virginia",4458,134092,363
44420,"Staunton-Waynesboro, VA",51015,"Augusta County, Virginia",74390,134092,363
44420,"Staunton-Waynesboro, VA",51790,"Staunton city, Virginia",24273,134092,363
44420,"Staunton-Waynesboro, VA",54071,"Pendleton County, West Virginia",7138,134092,363
44420,"Staunton-Waynesboro, VA",51091,"Highland County, Virginia",2213,134092,363
39980,"Richmond, IN",18135,"Randolph County, Indiana",25203,133503,364
39980,"Richmond, IN",39135,"Preble County, Ohio",41328,133503,364
39980,"Richmond, IN",18177,"Wayne County, Indiana",66972,133503,364
20220,"Dubuque, IA",19061,"Dubuque County, Iowa",96571,133306,365
20220,"Dubuque, IA",19097,"Jackson County, Iowa",19409,133306,365
20220,"Dubuque, IA",19055,"Delaware County, Iowa",17326,133306,365
32860,"Menomonie, WI",55033,"Dunn County, Wisconsin",44260,132946,366
32860,"Menomonie, WI",55095,"Polk County, Wisconsin",43328,132946,366
32860,"Menomonie, WI",55005,"Barron County, Wisconsin",45358,132946,366
48700,"Williamsport, PA",42105,"Potter County, Pennsylvania",17070,132468,367
48700,"Williamsport, PA",42081,"Lycoming County, Pennsylvania",115398,132468,367
25500,"Harrisonburg, VA",51660,"Harrisonburg city, Virginia",53064,131717,368
25500,"Harrisonburg, VA",51165,"Rockingham County, Virginia",78653,131717,368
43420,"Sierra Vista-Douglas, AZ",04003,"Cochise County, Arizona",126516,130962,369
43420,"Sierra Vista-Douglas, AZ",35023,"Hidalgo County, New Mexico",4446,130962,369
27460,"Jamestown-Dunkirk-Fredonia, NY",36013,"Chautauqua County, New York",130846,130846,370
43760,"Sonora, CA",06009,"Calaveras County, California",45057,130672,371
43760,"Sonora, CA",06043,"Mariposa County, California",17658,130672,371
