GEOID,X,Y
421010009011,-75.16118903307537,39.947749316119044
421010009012,-75.16347907632579,39.948032254935775
421010012024,-75.16655339467901,39.94520050599724
421010012022,-75.16985535151605,39.94524970275669
421010012023,-75.17327258875852,39.9455922568655
421010012013,-75.1766014499148,39.94601086536726
421010012011,-75.18338907150415,39.94755254360152
421010012012,-75.17732358375966,39.94781484052656
421010013001,-75.1787472091412,39.94431306912177
421010013002,-75.17919421788254,39.94255047208146
421010013003,-75.1796251526185,39.94057123200639
421010013004,-75.18195679049856,39.94296613155711
421010014002,-75.1762978470312,39.94366397037287
421010015001,-75.15451598793216,39.94135009995285
421010017001,-75.14613576447069,39.93731250491317
421010019001,-75.17226684552067,39.94076353771051
421010021002,-75.17571488339266,39.93700059615731
421010022002,-75.16981439917608,39.9351278820235
421010023001,-75.16375099612145,39.9356470754222
421010024001,-75.15483371417976,39.93715453397508
421010024002,-75.1560815585567,39.9339222202954
421010024004,-75.1569138920613,39.93605735379743
421010025004,-75.15221199756633,39.93538794955172
421010025001,-75.1489043565165,39.93463290399157
421010027024,-75.1511477069055,39.92573135810693
421010027012,-75.15424790568419,39.92611423441652
421010027013,-75.15370204368092,39.92855510819983
421010027011,-75.15315920514885,39.93099149236687
421010028011,-75.15683376300663,39.92897212151334
421010028012,-75.15737282795912,39.926530497786224
421010028021,-75.16053813315082,39.92675145874792
421010028022,-75.1642307416482,39.927152431444554
421010028024,-75.16271455454935,39.92940804988739
421010028025,-75.15942289808524,39.931311890813426
421010028023,-75.16009095065951,39.92879814329175
421010030012,-75.1700469042408,39.92818813052913
421010030013,-75.17215257488364,39.92845553879895
421010030014,-75.17422722038673,39.9287263587374
421010031002,-75.1755510646732,39.93140366762318
421010031003,-75.1767362248992,39.929675843393234
421010031004,-75.17973356419475,39.93035209715479
421010031005,-75.17803557511395,39.93194669253301
421010031006,-75.1803143208332,39.93348812557233
421010032001,-75.18253570178774,39.93481617564024
421010032002,-75.18293310194366,39.93298559627622
421010032003,-75.18332838656411,39.93115128140226
421010032006,-75.18889868758592,39.93311680307737
421010033003,-75.19137484187648,39.93657610180937
421010033006,-75.19569874864965,39.9352573758675
421010033004,-75.19513989599024,39.937769683711295
421010036002,-75.19694290147191,39.93077541541203
421010036004,-75.19490475438752,39.932023296099
421010037013,-75.18101851877523,39.92708925691027
421010037014,-75.18445108920957,39.927970020218744
421010037021,-75.17971707152056,39.92456547235168
421010037023,-75.18566253988858,39.92442468017966
421010284003,-75.13803538934526,40.02484386306905
421010286003,-75.13053153688352,40.0268606333108
421010306002,-75.09334894922839,40.0474164784861
421010199002,-75.1422409872549,40.005958129073136
421010205001,-75.16296725508757,40.01716784465982
421010211002,-75.20703060966481,40.028307335186064
421010357011,-75.02967622339752,40.10709455833816
421010363021,-74.97826499197318,40.09487349181248
